Id,countryCode,stateName,StateCode
4650,CU/CUB,Provincia de Camagüey,-
4651,CU/CUB,Provincia de Ciego de Ávila,-
4652,CU/CUB,Provincia de Cienfuegos,-
4653,CU/CUB,Provincia de Ciudad de La Habana,-
4654,CU/CUB,Provincia de Guantánamo,-
4655,CU/CUB,Provincia de Holguín,-
4656,CU/CUB,Provincia de La Habana,-
4657,CU/CUB,Provincia de Matanzas,-
4658,CU/CUB,Provincia de Pinar del Río,-
4659,CU/CUB,Provincia de Sancti Spíritus,-
4660,CU/CUB,Provincia de Santiago de Cuba,-
4661,CU/CUB,Provincia de Villa Clara,-
4662,CU/CUB,Provincia Granma,-
4663,CU/CUB,pueto padre,-
4664,CV/CPV,Concelho da Boa Vista,-
4665,CV/CPV,Concelho da Brava,-
4666,CV/CPV,Concelho da Praia,-
4667,CV/CPV,Concelho da Ribeira Grande,-
4668,CV/CPV,Concelho de Santa Catarina,-
4669,CV/CPV,Concelho de Santa Cruz,-
4670,CV/CPV,Concelho de São Domingos,-
4671,CV/CPV,Concelho de São Filipe,-
4672,CV/CPV,Concelho de São Miguel,-
4673,CV/CPV,Concelho de São Nicolau,-
4674,CV/CPV,Concelho de São Vicente,-
4675,CV/CPV,Concelho do Maio,-
4676,CV/CPV,Concelho do Paul,-
4677,CV/CPV,Concelho do Sal,-
4678,CV/CPV,Concelho do Tarrafal,-
4679,CV/CPV,Concelho dos Mosteiros,-
4680,CY/CYP,Famagusta District,-
4681,CY/CYP,Kyrenia District,-
4682,CY/CYP,Larnaca District,-
4683,CY/CYP,Limassol District,-
4684,CY/CYP,Nicosia District,-
4685,CY/CYP,Paphos District,-
4686,CZ/CZE,Hlavní m?sto Praha,-
4687,CZ/CZE,Jiho?eský Kraj,-
4688,CZ/CZE,Karlovarský kraj,-
4689,CZ/CZE,Kraj Vyso?ina,-
4690,CZ/CZE,Královéhradecký kraj,-
4691,CZ/CZE,Liberecký kraj,-
4692,CZ/CZE,Moravskoslezský kraj,-
4693,CZ/CZE,Olomoucký kraj,-
4694,CZ/CZE,Pardubický kraj,-
4695,CZ/CZE,Plze?ský kraj,-
4696,CZ/CZE,South Moravian Region,-
4697,CZ/CZE,St?edo?eský kraj,-
4698,CZ/CZE,Ústecký kraj,-
4699,CZ/CZE,Zlínský kraj,-
4700,DE/DEU,Baden-Württemberg,-
4701,DE/DEU,Bavaria,-
4702,DE/DEU,Brandenburg,-
4703,DE/DEU,Hamburg,-
4704,DE/DEU,Hesse,-
4705,DE/DEU,Land Berlin,-
4706,DE/DEU,Land Bremen,-
4707,DE/DEU,Lower Saxony,-
4708,DE/DEU,Mecklenburg-Vorpommern,-
4709,DE/DEU,North Rhine-Westphalia,-
4710,DE/DEU,Rhineland-Palatinate,-
4711,DE/DEU,Saarland,-
4712,DE/DEU,Saxony,-
4713,DE/DEU,Saxony-Anhalt,-
4714,DE/DEU,Schleswig-Holstein,-
4715,DE/DEU,Thuringia,-
4716,DJ/DJI,Région d' Ali Sabieh,-
4717,DJ/DJI,Région d' Arta,-
4718,DJ/DJI,Région d' Obock,-
4719,DJ/DJI,Région de Dikhil,-
4720,DJ/DJI,Région de Tadjourah,-
4721,DJ/DJI,Ville de Djibouti,-
4722,DK/DNK,Capital Region,-
4723,DK/DNK,Central Jutland,-
4724,DK/DNK,North Jutland,-
4725,DK/DNK,South Denmark,-
4726,DK/DNK,Zealand,-
4727,DM/DMA,Saint Andrew,-
4728,DM/DMA,Saint David,-
4729,DM/DMA,Saint George,-
4730,DM/DMA,Saint John,-
4731,DM/DMA,Saint Joseph,-
4732,DM/DMA,Saint Luke,-
4733,DM/DMA,Saint Mark,-
4734,DM/DMA,Saint Patrick,-
4735,DM/DMA,Saint Paul,-
4736,DM/DMA,Saint Peter,-
4737,DO/DOM,Distrito Nacional,-
4738,DO/DOM,Provincia de Azua,-
4739,DO/DOM,Provincia de Baoruco,-
4740,DO/DOM,Provincia de Barahona,-
4741,DO/DOM,Provincia de Dajabón,-
4742,DO/DOM,Provincia de El Seíbo,-
4743,DO/DOM,Provincia de Elías Piña,-
4744,DO/DOM,Provincia de Hato Mayor,-
4745,DO/DOM,Provincia de Independencia,-
4746,DO/DOM,Provincia de La Altagracia,-
4747,DO/DOM,Provincia de La Romana,-
4748,DO/DOM,Provincia de La Vega,-
4749,DO/DOM,Provincia de Monseñor Nouel,-
4750,DO/DOM,Provincia de Monte Cristi,-
4751,DO/DOM,Provincia de Monte Plata,-
4752,DO/DOM,Provincia de Pedernales,-
4753,DO/DOM,Provincia de Peravia,-
4754,DO/DOM,Provincia de Puerto Plata,-
4755,DO/DOM,Provincia de Salcedo,-
4756,DO/DOM,Provincia de Samaná,-
4757,DO/DOM,Provincia de San Cristóbal,-
4758,DO/DOM,Provincia de San José de Ocoa,-
4759,DO/DOM,Provincia de San Juan,-
4760,DO/DOM,Provincia de San Pedro de Macorís,-
4761,DO/DOM,Provincia de Santiago,-
4762,DO/DOM,Provincia de Santiago Rodríguez,-
4763,DO/DOM,Provincia de Santo Domingo,-
4764,DO/DOM,Provincia de Valverde,-
4765,DO/DOM,Provincia Duarte,-
4766,DO/DOM,Provincia Espaillat,-
4767,DO/DOM,Provincia María Trinidad Sánchez,-
4768,DO/DOM,Provincia Sánchez Ramírez,-
4769,DZ/DZA,Wilaya d' Adrar,-
4770,DZ/DZA,Wilaya d' Alger,-
4771,DZ/DZA,Wilaya d' Annaba,-
4772,DZ/DZA,Wilaya d' El Bayadh,-
4773,DZ/DZA,Wilaya d' El Oued,-
4774,DZ/DZA,Wilaya d' El Tarf,-
4775,DZ/DZA,Wilaya d' Illizi,-
4776,DZ/DZA,Wilaya d' Oran,-
4777,DZ/DZA,Wilaya d' Oum el Bouaghi,-
4778,DZ/DZA,Wilaya de Aïn Defla,-
4779,DZ/DZA,Wilaya de Aïn Temouchent,-
4780,DZ/DZA,Wilaya de Batna,-
4781,DZ/DZA,Wilaya de Béchar,-
4782,DZ/DZA,Wilaya de Bejaïa,-
4783,DZ/DZA,Wilaya de Biskra,-
4784,DZ/DZA,Wilaya de Blida,-
4785,DZ/DZA,Wilaya de Bordj Bou Arréridj,-
4786,DZ/DZA,Wilaya de Bouira,-
4787,DZ/DZA,Wilaya de Boumerdes,-
4788,DZ/DZA,Wilaya de Chlef,-
4789,DZ/DZA,Wilaya de Constantine,-
4790,DZ/DZA,Wilaya de Djelfa,-
4791,DZ/DZA,Wilaya de Ghardaïa,-
4792,DZ/DZA,Wilaya de Guelma,-
4793,DZ/DZA,Wilaya de Jijel,-
4794,DZ/DZA,Wilaya de Khenchela,-
4795,DZ/DZA,Wilaya de Laghouat,-
4796,DZ/DZA,Wilaya de Mascara,-
4797,DZ/DZA,Wilaya de Médéa,-
4798,DZ/DZA,Wilaya de Mila,-
4799,DZ/DZA,Wilaya de Mostaganem,-
4800,DZ/DZA,Wilaya de M'Sila,-
4801,DZ/DZA,Wilaya de Naama,-
4802,DZ/DZA,Wilaya de Ouargla,-
4803,DZ/DZA,Wilaya de Relizane,-
4804,DZ/DZA,Wilaya de Saïda,-
4805,DZ/DZA,Wilaya de Sétif,-
4806,DZ/DZA,Wilaya de Sidi Bel Abbès,-
4807,DZ/DZA,Wilaya de Skikda,-
4808,DZ/DZA,Wilaya de Souk Ahras,-
4809,DZ/DZA,Wilaya de Tamanghasset,-
4810,DZ/DZA,Wilaya de Tébessa,-
4811,DZ/DZA,Wilaya de Tiaret,-
4812,DZ/DZA,Wilaya de Tindouf,-
4813,DZ/DZA,Wilaya de Tipaza,-
4814,DZ/DZA,Wilaya de Tissemsilt,-
4815,DZ/DZA,Wilaya de Tizi Ouzou,-
4816,DZ/DZA,Wilaya de Tlemcen,-
4817,EC/ECU,Provincia de Bolívar,-
4818,EC/ECU,Provincia de Cotopaxi,-
4819,EC/ECU,Provincia de El Oro,-
4820,EC/ECU,Provincia de Esmeraldas,-
4821,EC/ECU,Provincia de Francisco de Orellana,-
4822,EC/ECU,Provincia de Galápagos,-
4823,EC/ECU,Provincia de Imbabura,-
4824,EC/ECU,Provincia de Loja,-
4825,EC/ECU,Provincia de Los Ríos,-
4826,EC/ECU,Provincia de Manabí,-
4827,EC/ECU,Provincia de Morona Santiago,-
4828,EC/ECU,Provincia de Napo,-
4829,EC/ECU,Provincia de Pichincha,-
4830,EC/ECU,Provincia de Sucumbíos,-
4831,EC/ECU,Provincia de Zamora Chinchipe,-
4832,EC/ECU,Provincia del Azuay,-
4833,EC/ECU,Provincia del Cañar,-
4834,EC/ECU,Provincia del Carchi,-
4835,EC/ECU,Provincia del Chimborazo,-
4836,EC/ECU,Provincia del Guayas,-
4837,EC/ECU,Provincia del Pastaza,-
4838,EC/ECU,Provincia del Tungurahua,-
4839,EE/EST,Harjumaa,-
4840,EE/EST,Hiiumaa,-
4841,EE/EST,Ida-Virumaa,-
4842,EE/EST,Järvamaa,-
4843,EE/EST,Jõgevamaa,-
4844,EE/EST,Läänemaa,-
4845,EE/EST,Lääne-Virumaa,-
4846,EE/EST,Pärnumaa,-
4847,EE/EST,Põlvamaa,-
4848,EE/EST,Raplamaa,-
4849,EE/EST,Saaremaa,-
4850,EE/EST,Tartumaa,-
4851,EE/EST,Valgamaa,-
4852,EE/EST,Viljandimaa,-
4853,EE/EST,Võrumaa,-
4854,EG/EGY,Alexandria,-
4855,EG/EGY,Eastern Province,-
4856,EG/EGY,Mu??faz?at ad Daqahl?yah,-
4857,EG/EGY,Mu??faz?at al Ba?r al A?mar,-
4858,EG/EGY,Mu??faz?at al Bu?ayrah,-
4859,EG/EGY,Mu??faz?at al Fayy?m,-
4860,EG/EGY,Mu??faz?at al Gharb?yah,-
4861,EG/EGY,Mu??faz?at al Ism?`?l?yah,-
4862,EG/EGY,Mu??faz?at al J?zah,-
4863,EG/EGY,Mu??faz?at al Min?f?yah,-
4864,EG/EGY,Mu??faz?at al Miny?,-
4865,EG/EGY,Mu??faz?at al Q?hirah,-
4866,EG/EGY,Mu??faz?at al Qaly?b?yah,-
4867,EG/EGY,Mu??faz?at al W?d? al Jad?d,-
4868,EG/EGY,Mu??faz?at as Suways,-
4869,EG/EGY,Mu??faz?at Asw?n,-
4870,EG/EGY,Mu??faz?at Asy??,-
4871,EG/EGY,Mu??faz?at Ban? Suwayf,-
4872,EG/EGY,Mu??faz?at B?r Sa`?d,-
4873,EG/EGY,Mu??faz?at Dumy??,-
4874,EG/EGY,Mu??faz?at Jan?b S?n?',-
4875,EG/EGY,Mu??faz?at Kafr ash Shaykh,-
4876,EG/EGY,Mu??faz?at Ma?r??,-
4877,EG/EGY,Mu??faz?at Qin?,-
4878,EG/EGY,Mu??faz?at Sham?l S?n?',-
4879,EG/EGY,Mu??faz?at S?h?j,-
4880,ER/ERI,Zoba ?nseba,-
4881,ER/ERI,Zoba Debub,-
4882,ER/ERI,Zoba Debubaw? K'eyih Bahr?,-
4883,ER/ERI,Zoba Gash Barka,-
4884,ER/ERI,Zoba Ma'?kel,-
4885,ER/ERI,Zoba Sem?naw? K'eyih Bahr?,-
4886,ES/ESP,Andalusia,-
4887,ES/ESP,Aragon,-
4888,ES/ESP,Autonomous Region of Madrid,-
4889,ES/ESP,Autonomous Region of Navarre,-
4890,ES/ESP,Balearic Islands,-
4891,ES/ESP,Basque Country,-
4892,ES/ESP,Canary Islands,-
4893,ES/ESP,Cantabria,-
4894,ES/ESP,Castille and León,-
4895,ES/ESP,Castille-La Mancha,-
4896,ES/ESP,Catalonia,-
4897,ES/ESP,Ceuta,-
4898,ES/ESP,Estremadura,-
4899,ES/ESP,Galicia,-
4900,ES/ESP,La Rioja,-
4901,ES/ESP,Melilla,-
4902,ES/ESP,Principality of Asturias,-
4903,ES/ESP,Region of Murcia,-
4904,ES/ESP,Valencian Community,-
4905,ET/ETH,?d?s ?beba ?stedader,-
4906,ET/ETH,?far Kilil,-
4907,ET/ETH,?mara Kilil,-
4908,ET/ETH,B?nshangul Gumuz Kilil,-
4909,ET/ETH,Dir? Dawa ?stedader,-
4910,ET/ETH,Gamb?la Hizboch Kilil,-
4911,ET/ETH,H?rer? Hizb Kilil,-
4912,ET/ETH,Orom?ya Kilil,-
4913,ET/ETH,Sumal? Kilil,-
4914,ET/ETH,Tigray Kilil,-
4915,ET/ETH,Welega Kifle H?ger,-
4916,ET/ETH,YeDebub Bih?roch Bih?reseboch na Hizboch Kilil,-
4917,FI/FIN,Åland,-
4918,FI/FIN,Åland ,-
4919,FI/FIN,Eastern Finland,-
4920,FI/FIN,Lapponia,-
4921,FI/FIN,Oulu,-
4922,FI/FIN,Southern Finland,-
4923,FI/FIN,Western Finland,-
4924,FJ/FJI,Central,-
4925,FJ/FJI,Eastern,-
4926,FJ/FJI,Northern,-
4927,FJ/FJI,Rotuma,-
4928,FJ/FJI,Western,-
4929,FM/FSM,Chuuk,-
4930,FM/FSM,State of Kosrae,-
4931,FM/FSM,State of Pohnpei,-
4932,FM/FSM,State of Yap,-
4933,FO/FRO,Faroe Islands,-
4934,FR/FRA,Alsace,-
4935,FR/FRA,Aquitaine,-
4936,FR/FRA,Basse-Normandie,-
4937,FR/FRA,Bourgogne,-
4938,FR/FRA,Brittany,-
4939,FR/FRA,Champagne-Ardenne,-
4940,FR/FRA,Corsica,-
4941,FR/FRA,Franche-Comté,-
4942,FR/FRA,Haute-Normandie,-
4943,FR/FRA,Languedoc-Roussillon,-
4944,FR/FRA,Midi-Pyrénées,-
4945,FR/FRA,Picardie,-
4946,FR/FRA,Poitou-Charentes,-
4947,FR/FRA,Provence-Alpes-Côte d'Azur,-
4948,FR/FRA,Région Auvergne,-
4949,FR/FRA,Région Centre,-
4950,FR/FRA,Région Île-de-France,-
4951,FR/FRA,Région Limousin,-
4952,FR/FRA,Région Lorraine,-
4953,FR/FRA,Région Nord-Pas-de-Calais,-
4954,FR/FRA,Région Pays de la Loire,-
4955,FR/FRA,Rhône-Alpes,-
4956,GA/GAB,Province de l' Estuaire,-
4957,GA/GAB,Province de l' Ogooué-Ivindo,-
4958,GA/GAB,Province de l' Ogooué-Lolo,-
4959,GA/GAB,Province de l' Ogooué-Maritime,-
4960,GA/GAB,Province de la Ngounié,-
4961,GA/GAB,Province de la Nyanga,-
4962,GA/GAB,Province du Haut-Ogooué,-
4963,GA/GAB,Province du Moyen-Ogooué,-
4964,GA/GAB,Province du Woleu-Ntem,-
4965,GB/GBR,England,-
4966,GB/GBR,Northern Ireland,-
4967,GB/GBR,Scotland,-
4968,GB/GBR,Wales,-
4969,GD/GRD,Saint Andrew,-
4970,GD/GRD,Saint David,-
4971,GD/GRD,Saint George,-
4972,GD/GRD,Saint John,-
4973,GD/GRD,Saint Mark,-
4974,GD/GRD,Saint Patrick,-
4975,GE/GEO,Abkhazia,-
4976,GE/GEO,Ajaria [provisional],-
4977,GE/GEO,Ch'khorotsqus Raioni,-
4978,GE/GEO,K'alak'i T'bilisi,-
4979,GE/GEO,Martvilis Raioni,-
4980,GE/GEO,Samegrelo and Zemo Svaneti,-
4981,GE/GEO,Zugdidis Raioni,-
4982,GH/GHA,Ashanti Region,-
4983,GH/GHA,Brong-Ahafo Region,-
4984,GH/GHA,Central Region,-
4985,GH/GHA,Eastern Region,-
4986,GH/GHA,Greater Accra Region,-
4987,GH/GHA,Northern Region,-
4988,GH/GHA,Upper East Region,-
4989,GH/GHA,Upper West Region,-
4990,GH/GHA,Volta Region,-
4991,GH/GHA,Western Region,-
4992,GM/GMB,Central River Division,-
4993,GM/GMB,City of Banjul,-
4994,GM/GMB,Lower River Division,-
4995,GM/GMB,North Bank Division,-
4996,GM/GMB,Upper River,-
4997,GM/GMB,Western Division,-
4998,GN/GIN,Capitale d'État-Zone Spéciale de Conakry,-
4999,GN/GIN,Préfecture de Beyla,-
5000,GN/GIN,Préfecture de Boffa,-
5001,GN/GIN,Préfecture de Boké,-
5002,GN/GIN,Préfecture de Coyah,-
5003,GN/GIN,Préfecture de Dabola,-
5004,GN/GIN,Préfecture de Dalaba,-
5005,GN/GIN,Préfecture de Dinguiraye,-
5006,GN/GIN,Préfecture de Dubréka,-
5007,GN/GIN,Préfecture de Faranah,-
5008,GN/GIN,Préfecture de Forécariah,-
5009,GN/GIN,Préfecture de Fria,-
5010,GN/GIN,Préfecture de Gaoual,-
5011,GN/GIN,Préfecture de Guékédou,-
5012,GN/GIN,Préfecture de Kankan,-
5013,GN/GIN,Préfecture de Kérouané,-
5014,GN/GIN,Préfecture de Kindia,-
5015,GN/GIN,Préfecture de Kissidougou,-
5016,GN/GIN,Préfecture de Koubia,-
5017,GN/GIN,Préfecture de Koundara,-
5018,GN/GIN,Préfecture de Kouroussa,-
5019,GN/GIN,Préfecture de Labé,-
5020,GN/GIN,Préfecture de Lélouma,-
5021,GN/GIN,Préfecture de Lola,-
5022,GN/GIN,Préfecture de Macenta,-
5023,GN/GIN,Préfecture de Mali,-
5024,GN/GIN,Préfecture de Mamou,-
5025,GN/GIN,Préfecture de Mandiana,-
5026,GN/GIN,Préfecture de Nzérékoré,-
5027,GN/GIN,Préfecture de Pita,-
5028,GN/GIN,Préfecture de Siguiri,-
5029,GN/GIN,Préfecture de Télimélé,-
5030,GN/GIN,Préfecture de Tougué,-
5031,GN/GIN,Préfecture de Yomou,-
5032,GQ/GNQ,Provincia de Annobón,-
5033,GQ/GNQ,Provincia de Bioko Norte,-
5034,GQ/GNQ,Provincia de Bioko Sur,-
5035,GQ/GNQ,Provincia de Centro Sur,-
5036,GQ/GNQ,Provincia de Kié-Ntem,-
5037,GQ/GNQ,Provincia de Litoral,-
5038,GQ/GNQ,Provincia de Wele-Nzas,-
5039,GR/GRC,Attica,-
5040,GR/GRC,Central Greece,-
5041,GR/GRC,Central Macedonia,-
5042,GR/GRC,Crete,-
5043,GR/GRC,East Macedonia and Thrace,-
5044,GR/GRC,Epirus,-
5045,GR/GRC,Ionian Islands,-
5046,GR/GRC,North Aegean,-
5047,GR/GRC,Peloponnese,-
5048,GR/GRC,South Aegean,-
5049,GR/GRC,Thessaly,-
5050,GR/GRC,West Greece,-
5051,GR/GRC,West Macedonia,-
5052,GT/GTM,Departamento de Alta Verapaz,-
5053,GT/GTM,Departamento de Baja Verapaz,-
5054,GT/GTM,Departamento de Chimaltenango,-
5055,GT/GTM,Departamento de Chiquimula,-
5056,GT/GTM,Departamento de El Progreso,-
5057,GT/GTM,Departamento de Escuintla,-
5058,GT/GTM,Departamento de Guatemala,-
5059,GT/GTM,Departamento de Huehuetenango,-
5060,GT/GTM,Departamento de Izabal,-
5061,GT/GTM,Departamento de Jalapa,-
5062,GT/GTM,Departamento de Jutiapa,-
5063,GT/GTM,Departamento de Quetzaltenango,-
5064,GT/GTM,Departamento de Retalhuleu,-
5065,GT/GTM,Departamento de Sacatepéquez,-
5066,GT/GTM,Departamento de San Marcos,-
5067,GT/GTM,Departamento de Santa Rosa,-
5068,GT/GTM,Departamento de Sololá,-
5069,GT/GTM,Departamento de Suchitepéquez,-
5070,GT/GTM,Departamento de Totonicapán,-
5071,GT/GTM,Departamento de Zacapa,-
5072,GT/GTM,Departamento del Petén,-
5073,GT/GTM,Departamento del Quiché,-
5074,GW/GNB,Bafatá,-
5075,GW/GNB,Biombo,-
5076,GW/GNB,Bissau,-
5077,GW/GNB,Bolama,-
5078,GW/GNB,Cacheu,-
5079,GW/GNB,Gabú,-
5080,GW/GNB,Oio,-
5081,GW/GNB,Quinara,-
5082,GW/GNB,Tombali,-
5083,GY/GUY,Barima-Waini Region,-
5084,GY/GUY,Cuyuni-Mazaruni Region,-
5085,GY/GUY,Demerara-Mahaica Region,-
5086,GY/GUY,East Berbice-Corentyne Region,-
5087,GY/GUY,Essequibo Islands-West Demerara Region,-
5088,GY/GUY,Mahaica-Berbice Region,-
5089,GY/GUY,Pomeroon-Supenaam Region,-
5090,GY/GUY,Potaro-Siparuni Region,-
5091,GY/GUY,Upper Demerara-Berbice Region,-
5092,GY/GUY,Upper Takutu-Upper Essequibo Region,-
5093,HN/HND,Departamento de Atlántida,-
5094,HN/HND,Departamento de Choluteca,-
5095,HN/HND,Departamento de Colón,-
5096,HN/HND,Departamento de Comayagua,-
5097,HN/HND,Departamento de Copán,-
5098,HN/HND,Departamento de Cortés,-
5099,HN/HND,Departamento de El Paraíso,-
5100,HN/HND,Departamento de Gracias a Dios,-
5101,HN/HND,Departamento de Intibucá,-
5102,HN/HND,Departamento de Islas de la Bahía,-
5103,HN/HND,Departamento de Lempira,-
5104,HN/HND,Departamento de Ocotepeque,-
5105,HN/HND,Departamento de Olancho,-
5106,HN/HND,Departamento de Santa Bárbara,-
5107,HN/HND,Departamento de Valle,-
5108,HN/HND,Departamento de Yoro,-
5109,HN/HND,Departmento de Francisco Morazán,-
5110,HN/HND,Departmento de La Paz,-
5111,HR/HRV,Bjelovarsko-Bilogorska Županija,-
5112,HR/HRV,Brodsko-Posavska Županija,-
5113,HR/HRV,Dubrova?ko-Neretvanska Županija,-
5114,HR/HRV,Grad Zagreb,-
5115,HR/HRV,Istarska Županija,-
5116,HR/HRV,Karlova?ka Županija,-
5117,HR/HRV,Koprivni?ko-Križeva?ka Županija,-
5118,HR/HRV,Krapinsko-Zagorska Županija,-
5119,HR/HRV,Li?ko-Senjska Županija,-
5120,HR/HRV,Me?imurska Županija,-
5121,HR/HRV,Osje?ko-Baranjska Županija,-
5122,HR/HRV,Požeško-Slavonska Županija,-
5123,HR/HRV,Primorsko-Goranska Županija,-
5124,HR/HRV,Šibensko-Kninska Županija,-
5125,HR/HRV,Sisa?ko-Moslava?ka Županija,-
5126,HR/HRV,Splitsko-Dalmatinska Županija,-
5127,HR/HRV,Varaždinska Županija,-
5128,HR/HRV,Viroviti?ko-Podravska Županija,-
5129,HR/HRV,Vukovarsko-Srijemska Županija,-
5130,HR/HRV,Zadarska Županija,-
5131,HR/HRV,Zagreba?ka Županija,-
5132,HT/HTI,Département de l' Artibonite,-
5133,HT/HTI,Département de l' Ouest,-
5134,HT/HTI,Département de la Grand'Anse,-
5135,HT/HTI,Département du Centre,-
5136,HT/HTI,Département du Nord,-
5137,HT/HTI,Département du Nord-Est,-
5138,HT/HTI,Département du Nord-Ouest,-
5139,HT/HTI,Département du Sud,-
5140,HT/HTI,Département du Sud-Est,-
5141,HU/HUN,Bács-Kiskun,-
5142,HU/HUN,Baranya megye,-
5143,HU/HUN,Békés megye,-
5144,HU/HUN,Borsod-Abaúj-Zemplén,-
5145,HU/HUN,Budapest f?város,-
5146,HU/HUN,Csongrád megye,-
5147,HU/HUN,Fejér,-
5148,HU/HUN,Gy?r-Moson-Sopron,-
5149,HU/HUN,Hajdú-Bihar,-
5150,HU/HUN,Heves megye,-
5151,HU/HUN,Jász-Nagykun-Szolnok,-
5152,HU/HUN,Komárom-Esztergom,-
5153,HU/HUN,Nógrád megye,-
5154,HU/HUN,Pest megye,-
5155,HU/HUN,Somogy megye,-
5156,HU/HUN,Szabolcs-Szatmár-Bereg,-
5157,HU/HUN,Tolna megye,-
5158,HU/HUN,Vas,-
5159,HU/HUN,Veszprém megye,-
5160,HU/HUN,Zala,-
5161,ID/IDN,Bangka-Belitung,-
5162,ID/IDN,Central Java,-
5163,ID/IDN,Central Sulawesi,-
5164,ID/IDN,Daerah Istimewa Aceh,-
5165,ID/IDN,Daerah Istimewa Yogyakarta,-
5166,ID/IDN,Daerah Khusus Ibukota Jakarta Raya,-
5167,ID/IDN,East Java,-
5168,ID/IDN,East Kalimantan,-
5169,ID/IDN,East Nusa Tenggara,-
5170,ID/IDN,Kotamadya Tegal,-
5171,ID/IDN,North Sulawesi,-
5172,ID/IDN,North Sumatra,-
5173,ID/IDN,Propinsi Bali,-
5174,ID/IDN,Propinsi Banten,-
5175,ID/IDN,Propinsi Bengkulu,-
5176,ID/IDN,Propinsi Jambi,-
5177,ID/IDN,Propinsi Kalimantan Tengah,-
5178,ID/IDN,Propinsi Lampung,-
5179,ID/IDN,Propinsi Maluku,-
5180,ID/IDN,Propinsi Maluku Utara,-
5181,ID/IDN,Propinsi Nusa Tenggara Barat,-
5182,ID/IDN,Propinsi Sulawesi Tenggara,-
5183,ID/IDN,Provinsi Gorontalo,-
5184,ID/IDN,Provinsi Irian Jaya Barat,-
5185,ID/IDN,Provinsi Papua,-
5186,ID/IDN,Provinsi Riau,-
5187,ID/IDN,Provinsi Sulawesi Barat,-
5188,ID/IDN,Riau Islands,-
5189,ID/IDN,South Kalimantan,-
5190,ID/IDN,South Sulawesi,-
5191,ID/IDN,South Sumatra,-
5192,ID/IDN,West Java,-
5193,ID/IDN,West Kalimantan,-
5194,ID/IDN,West Sumatra,-
5195,IE/IRL,County Carlow,-
5196,IE/IRL,County Cavan,-
5197,IE/IRL,County Clare,-
5198,IE/IRL,County Cork,-
5199,IE/IRL,County Donegal,-
5200,IE/IRL,County Dublin,-
5201,IE/IRL,County Galway,-
5202,IE/IRL,County Kerry,-
5203,IE/IRL,County Kildare,-
5204,IE/IRL,County Kilkenny,-
5205,IE/IRL,County Laois,-
5206,IE/IRL,County Leitrim,-
5207,IE/IRL,County Limerick,-
5208,IE/IRL,County Longford,-
5209,IE/IRL,County Louth,-
5210,IE/IRL,County Mayo,-
5211,IE/IRL,County Meath,-
5212,IE/IRL,County Monaghan,-
5213,IE/IRL,County Offaly,-
5214,IE/IRL,County Roscommon,-
5215,IE/IRL,County Sligo,-
5216,IE/IRL,County Tipperary,-
5217,IE/IRL,County Waterford,-
5218,IE/IRL,County Westmeath,-
5219,IE/IRL,County Wexford,-
5220,IE/IRL,County Wicklow,-
5221,IL/ISR,Central District,-
5222,IL/ISR,Haifa District,-
5223,IL/ISR,Jerusalem District,-
5224,IL/ISR,Northern District,-
5225,IL/ISR,Southern District,-
5226,IL/ISR,Tel Aviv District,-
5227,IQ/IRQ,Diyala,-
5228,IQ/IRQ,Mu??faz?at al Anb?r,-
5229,IQ/IRQ,Mu??faz?at al Ba?rah,-
5230,IQ/IRQ,Mu??faz?at al Muthanná,-
5231,IQ/IRQ,Mu??faz?at al Q?dis?yah,-
5232,IQ/IRQ,Mu??faz?at an Najaf,-
5233,IQ/IRQ,Mu??faz?at Arb?l,-
5234,IQ/IRQ,Mu??faz?at as Sulaym?n?yah,-
5235,IQ/IRQ,Mu??faz?at at Ta'm?m,-
5236,IQ/IRQ,Mu??faz?at B?bil,-
5237,IQ/IRQ,Mu??faz?at Baghd?d,-
5238,IQ/IRQ,Mu??faz?at Dah?k,-
5239,IQ/IRQ,Mu??faz?at Dh? Q?r,-
5240,IQ/IRQ,Mu??faz?at Karbal?',-
5241,IQ/IRQ,Mu??faz?at Mays?n,-
5242,IQ/IRQ,Mu??faz?at N?nawá,-
5243,IQ/IRQ,Mu??faz?at ?al?? ad D?n,-
5244,IQ/IRQ,Mu??faz?at W?si?,-
5245,IQ/IRQ,Ost?n-e D??leh,-
5246,IQ/IRQ,Ost?n-e Soleym?n?yeh,-
5247,IR/IRN,Bushehr Province,-
5248,IR/IRN,F?rs Province,-
5249,IR/IRN,Hormozg?n Province,-
5250,IR/IRN,Khorasan Ostan-e,-
5251,IR/IRN,Markazi Province,-
5252,IR/IRN,M?zandar?n Province,-
5253,IR/IRN,Ost?n-e Ardab?l,-
5254,IR/IRN,Ost?n-e ?z?arb?yj?n-e Gharb?,-
5255,IR/IRN,Ost?n-e ?z?arb?yj?n-e Sharq?,-
5256,IR/IRN,Ost?n-e Chah?r Ma??ll va Bakht??r?,-
5257,IR/IRN,Ost?n-e E?fah?n,-
5258,IR/IRN,Ost?n-e G?l?n,-
5259,IR/IRN,Ost?n-e Golest?n,-
5260,IR/IRN,Ost?n-e Hamad?n,-
5261,IR/IRN,Ost?n-e ?l?m,-
5262,IR/IRN,Ost?n-e Kerm?n,-
5263,IR/IRN,Ost?n-e Kerm?nsh?h,-
